"id","user_id","category_type","account_id","account_owner","amount","authorized_date","date","iso_currency_code","personal_finance_category_primary","created_at","updated_at"
496,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",14.63,"","2024-03-25 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
497,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",2.85,"","2024-03-23 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
498,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",113.4,"","2024-03-27 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
499,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",285.0,"","2024-03-27 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
500,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",12.16,"","2024-03-27 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
501,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.24,"","2024-03-27 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
502,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",18.74,"","2024-03-24 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
503,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",78.75,"","2024-03-29 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
504,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",75.0,"","2024-03-29 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
505,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",285.0,"","2024-03-30 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
506,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",25.63,"","2024-03-30 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
507,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",29.89,"","2024-03-30 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
508,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",179.11,"","2024-03-28 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
509,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",9.38,"","2024-03-28 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
510,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",21.0,"","2024-04-01 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
511,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",75.0,"","2024-04-01 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
512,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",6.46,"","2024-04-01 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
513,2,"paychecks","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",-5000.0,"","2024-04-01 00:00:00","USD","INCOME","2025-10-08 09:17:32","2025-10-08 09:17:32"
514,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",11.38,"","2024-04-04 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
515,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",13.82,"","2024-04-04 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
516,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",21.75,"","2024-04-02 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
517,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",18.75,"","2024-03-31 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
518,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",9.71,"","2024-04-03 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
519,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",10.38,"","2024-04-08 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
520,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",15.0,"","2024-04-06 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
521,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",50.68,"","2024-04-06 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
522,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",112.5,"","2024-04-07 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
523,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",27.88,"","2024-04-05 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
524,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",97.04,"","2024-04-05 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
525,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",187.5,"","2024-04-05 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
526,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.14,"","2024-04-09 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
527,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",75.0,"","2024-04-09 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
528,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",300.0,"","2024-04-11 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
529,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.73,"","2024-04-11 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
530,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",3.75,"","2024-04-11 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
531,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",19.97,"","2024-04-11 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
532,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",4.04,"","2024-04-10 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
533,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",1.53,"","2024-04-10 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
534,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",4.87,"","2024-04-10 00:00:00","USD","TRANSPORTATION","2025-10-08 09:17:32","2025-10-08 09:17:32"
535,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",76.89,"","2024-04-15 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
536,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",187.5,"","2024-04-15 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
537,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",126.33,"","2024-04-13 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
538,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",14.63,"","2024-04-12 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
539,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",18.75,"","2024-04-14 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
540,2,"cash","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",105.0,"","2024-04-19 00:00:00","USD","TRANSFER_OUT","2025-10-08 09:17:32","2025-10-08 09:17:32"
541,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",4.04,"","2024-04-19 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
542,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",97.04,"","2024-04-19 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
543,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",5.41,"","2024-04-19 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
544,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",4.25,"","2024-04-19 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
545,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.73,"","2024-04-18 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
546,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.25,"","2024-04-18 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
547,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",1.42,"","2024-04-17 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
548,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",6.27,"","2024-04-17 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
549,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",11.73,"","2024-04-17 00:00:00","USD","TRANSPORTATION","2025-10-08 09:17:32","2025-10-08 09:17:32"
550,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.24,"","2024-04-16 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
551,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",13.02,"","2024-04-16 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
552,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.14,"","2024-04-21 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
553,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",285.0,"","2024-04-21 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
554,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",19.97,"","2024-04-22 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
555,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",10.55,"","2024-04-22 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
556,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.48,"","2024-04-22 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
557,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",113.4,"","2024-04-22 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
558,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",6.46,"","2024-04-20 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
559,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",140.0,"","2024-04-20 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
560,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",12.07,"","2024-04-20 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
561,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",285.0,"","2024-04-23 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
562,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",76.89,"","2024-04-26 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
563,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",2.36,"","2024-04-28 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
564,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",1.2,"","2024-04-28 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
565,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",248.5,"","2024-04-28 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
566,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",50.68,"","2024-04-28 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
567,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",3.17,"","2024-04-27 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
568,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",21.93,"","2024-04-27 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
569,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",5.36,"","2024-04-27 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
570,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",12.17,"","2024-04-27 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
571,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",9.71,"","2024-04-27 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
572,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",285.0,"","2024-05-01 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
573,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.58,"","2024-05-01 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
574,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",1.2,"","2024-05-01 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
575,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",21.93,"","2024-05-01 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
576,2,"paychecks","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",-5000.0,"","2024-05-01 00:00:00","USD","INCOME","2025-10-08 09:17:32","2025-10-08 09:17:32"
577,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",11.24,"","2024-04-29 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
578,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.15,"","2024-04-29 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
579,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",6.97,"","2024-05-03 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
580,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.75,"","2024-05-03 00:00:00","USD","TRANSPORTATION","2025-10-08 09:17:32","2025-10-08 09:17:32"
581,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.24,"","2024-05-03 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
582,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",4.86,"","2024-04-30 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
583,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",5.93,"","2024-04-30 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
584,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",180.0,"","2024-04-30 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
585,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",14.63,"","2024-04-30 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
586,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.24,"","2024-04-30 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
587,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",187.5,"","2024-05-02 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
588,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.25,"","2024-05-02 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
589,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",3500.0,"","2024-05-02 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
590,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",50.68,"","2024-05-02 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
591,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",75.0,"","2024-05-07 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
592,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",78.75,"","2024-05-04 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
593,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.48,"","2024-05-04 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
594,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",3.06,"","2024-05-04 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
595,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",18.75,"","2024-05-05 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
596,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",18.75,"","2024-05-08 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
597,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",6.34,"","2024-05-08 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
598,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",22.5,"","2024-05-09 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
599,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",19.23,"","2024-05-09 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
600,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",112.5,"","2024-05-09 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
601,2,"others","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",4.01,"","2024-05-09 00:00:00","USD","GENERAL_SERVICES","2025-10-08 09:17:32","2025-10-08 09:17:32"
602,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",2380.0,"","2024-05-12 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
603,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",7.93,"","2024-05-12 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
604,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",75.0,"","2024-05-12 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
605,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",16.49,"","2024-05-12 00:00:00","USD","PERSONAL_CARE","2025-10-08 09:17:32","2025-10-08 09:17:32"
606,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.47,"","2024-05-11 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
607,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",14.63,"","2024-05-11 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
608,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",6.46,"","2024-05-11 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
609,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",35.0,"","2024-05-11 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
610,2,"other_loan_payment","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",300.0,"","2024-05-14 00:00:00","USD","LOAN_PAYMENTS","2025-10-08 09:17:32","2025-10-08 09:17:32"
611,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",43.73,"","2024-05-14 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
612,2,"cash","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",105.0,"","2024-05-10 00:00:00","USD","TRANSFER_OUT","2025-10-08 09:17:32","2025-10-08 09:17:32"
613,2,"cash","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",105.0,"","2024-05-10 00:00:00","USD","TRANSFER_OUT","2025-10-08 09:17:32","2025-10-08 09:17:32"
614,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",17.15,"","2024-05-10 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
615,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",2.36,"","2024-05-15 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
616,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",32.55,"","2024-05-15 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
617,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",10.49,"","2024-05-16 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
618,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",1.5,"","2024-05-16 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
619,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",29.89,"","2024-05-16 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
620,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",21.93,"","2024-05-16 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
621,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",7.49,"","2024-05-18 00:00:00","USD","ENTERTAINMENT","2025-10-08 09:17:32","2025-10-08 09:17:32"
622,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",35.0,"","2024-05-18 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
623,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",15.0,"","2024-05-22 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
624,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",35.0,"","2024-05-22 00:00:00","USD","FOOD_AND_DRINK","2025-10-08 09:17:32","2025-10-08 09:17:32"
625,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",8.24,"","2024-05-20 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
626,2,"expenses","DgZW3b55VGhPevy4aampiL9yrR6NBgf3qNj4E","",19.97,"","2024-05-20 00:00:00","USD","GENERAL_MERCHANDISE","2025-10-08 09:17:32","2025-10-08 09:17:32"
